timestamp,usage
2017-07-16 13:00:54,3339
2017-07-16 14:00:55,3252
2017-07-16 15:00:55,3035
2017-07-16 16:00:57,2718
2017-07-17 08:31:01,1738
2017-07-17 09:31:01,2625
2017-07-17 09:57:02,2934
2017-07-17 11:31:02,3309
2017-07-17 12:31:03,3366
2017-07-17 13:04:03,3345
2017-07-17 14:04:03,3287
2017-07-17 14:04:03,3287
2017-07-17 15:30:59,2951
2017-07-18 08:27:05,1637
2017-07-18 10:27:05,2831
2017-07-18 11:34:08,2983
2017-07-18 12:01:06,3005
2017-07-18 13:01:10,2968
2017-07-18 14:01:10,2926
2017-07-18 15:01:07,2723
2017-07-18 16:01:10,2408
2017-07-19 08:57:12,856
2017-07-19 10:31:15,1294
2017-07-19 10:58:15,1434
2017-07-19 12:31:16,1844
2017-07-19 13:31:17,2062
2017-07-19 14:31:17,2145
2017-07-19 15:04:16,2156
2017-07-19 16:04:17,2023
2017-07-20 08:27:22,669
2017-07-20 09:27:19,726
2017-07-20 10:27:22,840
2017-07-20 11:27:22,1056
2017-07-20 12:34:23,1276
2017-07-20 13:27:23,1453
2017-07-20 14:27:22,1598
2017-07-20 15:01:23,1554
2017-07-20 16:01:22,1327
2017-07-21 08:31:30,1764
2017-07-21 09:31:26,2732
2017-07-21 10:31:26,3252
2017-07-21 11:30:28,3370
2017-07-21 11:57:30,3391
2017-07-21 12:31:29,3398
2017-07-21 14:04:30,3297
2017-07-21 14:04:30,3297
2017-07-21 15:31:28,2979
2017-07-22 09:31:35,2638
2017-07-22 10:31:37,3242
2017-07-22 11:31:35,3404
2017-07-22 12:31:37,3426
2017-07-22 12:57:35,3427
2017-07-22 13:31:38,3396
2017-07-22 14:31:37,3325
2017-07-22 15:31:37,3045
2017-07-23 08:30:41,1756
2017-07-23 08:57:42,2217
2017-07-23 10:31:36,3282
2017-07-23 11:04:42,3371
2017-07-23 11:57:41,3397
2017-07-23 13:04:45,3403
2017-07-23 13:04:45,3403
2017-07-23 15:04:43,3215
2017-07-23 16:04:46,2835
2017-07-24 08:27:47,1704
2017-07-24 09:34:49,2723
2017-07-24 10:27:47,3139
2017-07-24 11:27:51,3319
2017-07-24 12:00:50,3367
2017-07-24 13:04:50,3359
2017-07-24 13:04:50,3359
2017-07-24 14:30:52,3255
2017-07-24 15:31:49,3005
2017-07-25 09:27:55,2466
2017-07-25 10:27:56,2979
2017-07-25 11:27:55,3142
2017-07-25 12:34:55,3189
2017-07-25 13:00:58,3086
2017-07-25 14:00:58,3060
2017-07-25 15:00:56,2810
2017-07-25 16:00:59,2479
2017-07-26 08:28:01,816
2017-07-26 09:35:02,1134
2017-07-26 10:35:03,1433
2017-07-26 11:28:02,1655
2017-07-26 12:28:02,2048
2017-07-26 13:28:04,2325
2017-07-26 14:41:04,2514
2017-07-26 15:28:04,2532
2017-07-26 16:01:04,2404
2017-07-27 08:32:19,784
2017-07-27 09:32:21,835
2017-07-27 10:32:24,982
2017-07-27 11:31:20,1335
2017-07-27 12:32:25,1715
2017-07-27 13:32:24,1960
2017-07-27 14:31:20,2064
2017-07-27 15:01:22,2013
2017-07-27 16:01:23,1718
2017-07-28 08:32:24,1794
2017-07-28 09:28:24,2593
2017-07-28 10:32:29,3218
2017-07-28 11:32:28,3417
2017-07-28 12:28:29,3463
2017-07-28 13:02:26,3457
2017-07-28 14:02:29,3456
2017-07-28 15:02:29,3272
2017-07-28 16:02:30,2857
2017-07-29 09:28:32,2544
2017-07-29 10:28:34,3266
2017-07-29 11:28:34,3466
2017-07-29 11:55:30,3502
2017-07-29 13:02:35,3505
2017-07-29 14:01:32,3490
2017-07-29 14:01:32,3490
2017-07-29 16:02:35,2850
2017-07-30 08:28:35,1729
2017-07-30 09:28:40,2650
2017-07-30 10:28:38,3262
2017-07-30 10:55:36,3393
2017-07-30 12:28:37,3495
2017-07-30 13:28:41,3504
2017-07-30 14:01:36,3470
2017-07-30 15:01:39,3253
2017-07-30 16:01:39,2880
2017-08-01 08:25:46,1604
2017-08-01 08:58:41,2144
2017-08-01 09:58:41,2940
2017-08-01 10:58:45,3326
2017-08-01 11:58:45,3402
2017-08-01 12:58:47,3436
2017-08-01 13:25:45,3436
2017-08-01 14:25:46,3349
2017-08-01 15:25:42,3124
2017-08-02 09:28:50,2427
2017-08-02 10:28:53,2843
2017-08-02 11:28:49,3001
2017-08-02 12:01:51,3049
2017-08-02 12:58:51,3052
2017-08-02 13:25:52,3018
2017-08-02 14:25:50,2959
2017-08-02 15:31:52,2641
2017-08-05 08:29:08,2132
2017-08-05 09:29:08,2814
2017-08-05 10:29:08,3123
2017-08-05 11:29:09,3358
2017-08-05 11:56:10,3447
2017-08-05 13:02:08,3460
2017-08-05 14:02:11,3409
2017-08-05 15:02:10,3316
2017-08-05 16:02:11,3018
2017-08-06 08:56:10,2479
2017-08-06 10:29:11,3154
2017-08-06 11:29:14,3408
2017-08-06 11:56:16,3442
2017-08-06 12:56:16,3439
2017-08-06 14:02:16,3413
2017-08-06 15:02:17,3220
2017-08-06 16:02:16,2839
2017-08-07 08:55:20,2120
2017-08-07 09:59:20,2853
2017-08-07 10:59:20,3295
2017-08-07 11:59:20,3403
2017-08-07 12:26:21,3437
2017-08-07 13:26:23,3412
2017-08-07 14:26:23,3321
2017-08-07 15:32:22,3046
2017-08-08 08:59:24,2168
2017-08-08 09:59:28,2933
2017-08-08 10:59:25,3366
2017-08-08 11:59:28,3465
2017-08-08 12:25:24,3464
2017-08-08 13:25:28,3457
2017-08-08 14:26:29,3397
2017-08-08 15:26:23,3101
2017-08-09 08:29:28,1759
2017-08-09 08:55:33,2142
2017-08-09 09:55:30,2771
2017-08-09 10:56:33,2971
2017-08-09 11:56:32,3055
2017-08-09 13:02:32,3079
2017-08-09 14:02:34,2982
2017-08-09 14:02:34,2982
2017-08-09 16:02:32,2451
2017-08-10 09:29:38,1035
2017-08-10 09:55:38,1170
2017-08-10 11:29:39,1586
2017-08-10 12:29:40,1812
2017-08-10 12:55:40,1915
2017-08-10 13:56:35,2048
2017-08-10 15:02:39,2083
2017-08-10 15:02:39,2083
2017-08-11 08:25:43,782
2017-08-11 08:59:45,796
2017-08-11 09:59:44,905
2017-08-11 10:59:45,1183
2017-08-11 11:59:45,1588
2017-08-11 13:26:45,2004
2017-08-11 13:59:44,2085
2017-08-11 14:32:44,2119
2017-08-11 15:25:45,1991
2017-08-12 08:29:50,1682
2017-08-12 09:29:48,2562
2017-08-12 10:29:50,3063
2017-08-12 11:29:51,3265
2017-08-12 11:55:49,3311
2017-08-12 12:56:46,3367
2017-08-12 14:02:50,3326
2017-08-12 14:02:50,3326
2017-08-12 15:29:47,2984
2017-08-13 08:29:53,1708
2017-08-13 09:29:54,2603
2017-08-13 09:55:56,2952
2017-08-13 11:29:55,3452
2017-08-13 12:02:55,3508
2017-08-13 13:02:55,3499
2017-08-13 14:29:57,3378
2017-08-13 16:02:56,2902
2017-08-14 08:43:00,2000
2017-08-14 09:29:57,2645
2017-08-14 10:30:01,3242
2017-08-14 12:30:00,3390
2017-08-14 13:03:02,3387
2017-08-14 14:03:00,3341
2017-08-14 14:03:00,3341
2017-08-14 15:30:00,3043
2017-08-15 09:30:04,2643
2017-08-15 09:57:02,2866
2017-08-15 11:26:03,3329
2017-08-15 12:00:02,3375
2017-08-15 13:00:07,3401
2017-08-15 14:00:06,3377
2017-08-15 15:00:07,3222
2017-08-15 16:03:03,2893
2017-08-16 09:30:12,2482
2017-08-16 10:29:08,2854
2017-08-16 11:30:10,2964
2017-08-16 11:56:10,2978
2017-08-16 12:30:11,3008
2017-08-16 13:30:12,2978
2017-08-16 14:30:10,2822
2017-08-16 16:03:11,2411
2017-08-17 09:26:17,1166
2017-08-17 09:59:17,1311
2017-08-17 11:33:16,1647
2017-08-17 12:26:17,1809
2017-08-17 13:27:17,1956
2017-08-17 14:30:19,2119
2017-08-17 15:03:18,2181
2017-08-17 15:03:18,2181
2017-08-18 08:30:20,850
2017-08-18 08:56:20,863
2017-08-18 09:56:24,977
2017-08-18 11:30:22,1348
2017-08-18 12:30:25,1639
2017-08-18 12:56:26,1723
2017-08-18 14:30:27,1893
2017-08-18 14:56:25,1874
2017-08-18 16:03:27,1518
2017-08-19 08:30:28,1724
2017-08-19 09:30:30,2424
2017-08-19 09:56:32,2613
2017-08-19 11:30:30,2986
2017-08-19 12:30:32,3157
2017-08-19 13:03:30,3194
2017-08-19 14:03:31,3183
2017-08-19 15:03:34,3111
2017-08-19 16:03:35,2779
