timestamp,municipality_id,usage,total_capacity
2017-06-11 08:30:54,1,181,397
2017-06-11 08:30:54,8,733,2947
2017-06-11 08:30:54,7,826,2019
2017-06-11 08:30:54,5,73,587
2017-06-11 08:30:54,0,295,2813
2017-06-11 08:57:56,2,390,697
2017-06-11 08:57:56,0,367,2813
2017-06-11 08:57:56,7,905,2019
2017-06-11 08:57:56,3,861,1930
2017-06-11 08:57:56,8,865,2947
2017-06-11 08:57:56,4,1941,3893
2017-06-11 08:57:56,5,83,587
2017-06-11 08:57:56,1,202,397
2017-06-11 08:57:56,6,840,3113
2017-06-11 08:57:56,9,524,1332
2017-06-11 09:57:59,3,1219,1930
2017-06-11 09:57:59,5,138,587
2017-06-11 09:57:59,8,1179,2947
2017-06-11 09:57:59,2,510,697
2017-06-11 09:57:59,9,687,1332
2017-06-11 09:57:59,1,285,397
2017-06-11 09:57:59,0,485,2813
2017-06-11 09:57:59,7,1188,2019
2017-06-11 09:57:59,6,1051,3113
2017-06-11 09:57:59,4,2827,3893
2017-06-11 10:57:55,9,804,1332
2017-06-11 10:57:55,7,1378,2019
2017-06-11 10:57:55,2,583,697
2017-06-11 10:57:55,1,343,397
2017-06-11 10:57:55,0,558,2813
2017-06-11 10:57:55,4,3106,3893
2017-06-11 10:57:55,5,209,587
2017-06-11 10:57:55,3,1352,1930
2017-06-11 10:57:55,8,1364,2947
2017-06-11 10:57:55,6,1183,3113
2017-06-11 12:03:55,2,642,697
2017-06-11 12:30:56,1,347,397
2017-06-11 12:30:56,0,567,2813
2017-06-11 12:30:56,4,3217,3893
2017-06-11 12:03:55,5,234,587
2017-06-11 12:30:56,9,840,1332
2017-06-11 12:30:56,7,1468,2019
2017-06-11 12:30:56,8,1422,2947
2017-06-11 12:30:56,3,1440,1930
2017-06-11 12:03:55,6,1268,3113
2017-06-11 13:04:00,4,3206,3893
2017-06-11 13:04:00,6,1274,3113
2017-06-11 13:04:00,2,651,697
2017-06-11 13:04:00,0,568,2813
2017-06-11 13:31:01,1,351,397
2017-06-11 13:04:00,5,226,587
2017-06-11 13:04:00,7,1483,2019
2017-06-11 13:04:00,9,841,1332
2017-06-11 13:04:00,8,1427,2947
2017-06-11 13:04:00,3,1434,1930
2017-06-11 14:04:00,3,1403,1930
2017-06-11 14:04:00,9,833,1332
2017-06-11 14:04:00,7,1471,2019
2017-06-11 14:04:00,6,1247,3113
2017-06-11 14:04:00,0,555,2813
2017-06-11 14:04:00,5,217,587
2017-06-11 14:04:00,2,647,697
2017-06-11 14:04:00,1,352,397
2017-06-11 14:04:00,8,1407,2947
2017-06-11 14:04:00,4,3138,3893
2017-06-11 15:03:58,9,788,1332
2017-06-11 15:03:58,8,1336,2947
2017-06-11 15:03:58,2,610,697
2017-06-11 15:03:58,4,2920,3893
2017-06-11 15:03:58,6,1164,3113
2017-06-11 15:03:58,1,351,397
2017-06-11 15:03:58,5,176,587
2017-06-11 15:03:58,7,1389,2019
2017-06-11 15:03:58,0,536,2813
2017-06-11 15:03:58,3,1299,1930
2017-06-11 16:01:00,4,2581,3893
2017-06-11 16:01:00,9,698,1332
2017-06-11 16:01:00,0,469,2813
2017-06-11 16:01:00,6,1026,3113
2017-06-11 16:01:00,8,1188,2947
2017-06-11 16:01:00,1,312,397
2017-06-11 16:01:00,5,159,587
2017-06-11 16:01:00,7,1230,2019
2017-06-11 16:01:00,3,1158,1930
2017-06-11 16:01:00,2,541,697
2017-06-12 08:31:01,7,845,2019
2017-06-12 08:31:01,5,66,587
2017-06-12 08:31:01,8,753,2947
2017-06-12 08:31:01,4,1621,3893
2017-06-12 08:31:01,9,490,1332
2017-06-12 08:31:01,0,342,2813
